no2,so2,o3,co,hour,day,month,day_of_week,is_weekend,pm25,pm10,aqi
23.34811990972223,16.495154696805557,28.585667264583336,3.4945508373611114,18,6,1,3,0,269.91952575000005,382.137035,316.46412814825936
26.723965518055557,17.94959506666667,18.55266317236111,4.016781060347222,21,6,1,3,0,272.7359233,386.81141450000007,318.7068776580632
21.62992668,10.09902516097222,20.41816079236111,3.5990230602083337,0,7,1,4,0,239.408855,339.67694250000005,289.10787432432437
11.970448347569446,5.980337476944445,29.67979377708334,3.4328627127083338,3,7,1,4,0,231.11041100000003,327.76947700000005,280.8841910810811
1.0963499528333334,2.836266561041666,116.77071515277778,1.108565070618056,6,7,1,4,0,90.08523825,127.6267279,212.34362553324468
0.8655316410416665,2.738129810208334,123.20854166736116,1.008968188,9,7,1,4,0,84.3680236,119.42660975,219.1238896
4.802315505555556,4.985919577430556,89.44284369027778,1.3365530573402775,12,7,1,4,0,179.96793499999998,254.50005875000005,230.2024581081081
13.042593378402778,9.904502153680554,45.98235773055556,1.977932244166667,15,7,1,4,0,216.6713115,305.9099155,266.57517355855856
22.74755634375,15.994031046875005,24.259376822916664,2.680206396388889,18,7,1,4,0,245.28759325,347.1068492500001,294.9336509684685
27.486301154861113,16.990878386805555,20.680629088194447,2.987989568958333,21,7,1,4,0,239.31661250000005,339.3287975,289.0164628378379
28.207023745833336,9.636913783194446,26.011502421527776,2.9142950797916676,0,8,1,5,1,216.9805995,307.92415850000003,266.8816751801802
17.05104106659722,3.74809298013889,49.35552457013888,2.0371803389583336,3,8,1,5,1,158.1756138,224.2976715,208.60646407657657
4.3435607775000005,2.2770859699097223,101.6146502048611,0.9030470111736112,6,8,1,5,1,72.68708265000001,102.932683,191.26936105464185
2.1648154606944443,2.2789617841666665,109.34944455069449,0.7676937275972223,9,8,1,5,1,64.34036875000001,91.02565850000002,204.52760649488036
4.610369915277778,4.038020399583334,83.01697018,0.9596301865208332,12,8,1,5,1,93.535855,132.140652,170.63916643835617
14.55784439,10.029157234930556,37.01927306875,1.677581163611111,15,8,1,5,1,180.29818275,254.90248350000005,230.52973065315317
23.575155182638895,16.771159494444444,21.951064555972224,2.3574892488194448,18,8,1,5,1,225.657691,319.6741993,275.48059468468466
28.235719268750003,18.41826483923611,15.548810462500002,2.873405651666667,21,8,1,5,1,240.11492050000007,340.79540425000005,289.8075788738739
12.971255915138888,10.50901885,27.384212683333335,2.1560816360416664,0,9,1,6,1,183.88388025000003,261.10489125000004,234.0831245720721
6.472203516041667,6.786479161388889,25.691237026388897,2.6745105445138893,3,9,1,6,1,225.07095275000003,319.40733300000005,274.89914236486493
1.9333266635277773,2.160468184097222,108.87090799861112,0.6251698374444445,6,9,1,6,1,50.12428417500001,71.00578975,204.02361587087768
1.329066547083333,2.120864475138889,113.38513947152782,0.5899757422708334,9,9,1,6,1,49.41093115,69.95571975000001,208.7779660391623
6.051802295972223,5.683727294583333,81.33232190416668,0.9938162751319444,12,9,1,6,1,106.25504225000002,150.10757999999998,177.20650232086408
13.79527538229167,10.203405627916666,42.81594502986112,1.6834328048611111,15,9,1,6,1,180.85102525,255.7402732500001,231.07759259009012
23.27759039861111,16.653522952013887,22.76775108,2.389930917013889,18,9,1,6,1,225.76555225000004,319.81712000000005,275.58748421171174
31.431171206944445,19.731980734375004,7.648140520416666,3.1652095533333333,21,9,1,6,1,257.0962993,364.8811093,306.25275530512204
14.147770854097224,10.371075842361112,7.930569864583334,3.264809767430555,0,10,1,0,0,235.15247,333.97647850000004,284.8898351351351
5.437364730486112,5.054854876944446,30.107247863194456,3.327991667291667,3,10,1,0,0,225.5586253,320.1560898,275.3824214189189
1.1463968756041667,2.344134519999999,109.22622516944448,0.7042042002916666,6,10,1,0,0,56.25606088,79.74255100000002,204.39783289122343
0.8298293883055553,2.197496293,112.4289199541667,0.5680052359236113,9,10,1,0,0,48.21378275,68.31276445,207.7708838
4.835880672291666,4.917335410555556,85.61187424,0.8193570776805557,12,10,1,0,0,85.60903435000002,120.99176775,166.54628749367757
14.149717712569446,10.449342957083331,42.98215568402779,1.5156031022222225,15,10,1,0,0,169.1019523,239.13869350000004,219.43436709459465
24.349080102083335,17.528035765625003,21.882627484375003,2.286995990902778,18,10,1,0,0,224.64551025000003,318.27366900000004,274.4775326801802
31.08480888819445,19.772652231597228,9.750486122708333,2.9768421029861116,21,10,1,0,0,249.41655375000005,354.0068088,299.0254136261262
19.505882076041665,11.560588422638888,12.19481797965278,2.9637484114583335,0,11,1,1,0,243.6173425000001,345.981797,293.2784475225226
8.231208704444445,6.841868291805557,30.26697404791667,3.093362578541667,3,11,1,1,0,241.46190600000003,342.6970943,291.1424293693694
1.345539521909722,1.9962434083958331,103.93939490763891,0.4882814366111111,6,11,1,1,0,52.861229400000006,74.92861950000001,197.26475528812145
0.8397665753750001,1.6153113402222223,106.33513618680556,0.3853849452152778,9,11,1,1,0,40.1462439,56.87445925,201.35296257972075
5.201802201944445,5.140048655486112,76.31653755833334,0.6720525569722222,12,11,1,1,0,81.10924185000002,114.639389375,164.2228962133825
14.755008778125,10.778712194930558,35.69947661,1.3671408544305557,15,11,1,1,0,166.198837,235.07279600000004,216.55740603603604
24.532574281250003,18.775970249652783,15.493610223680555,2.234132797,18,11,1,1,0,232.52872825000003,329.4840483,282.28973069819824
29.357540479166666,20.74348506319445,6.5490159126388905,2.960627424513889,21,11,1,1,0,259.09830450000004,367.793657,307.8469891776711
23.27256932777778,11.412359437986114,6.597604765208333,3.146407937,0,12,1,2,0,251.4992498,357.28517825000006,301.79572108943574
11.085014989027778,5.667182444583334,37.05432875763889,2.5812237081944445,3,12,1,2,0,200.19435100000004,284.1417635,250.24665414414417
1.8094476475444443,2.9703780978472225,103.29417468125004,0.6053928480833333,6,12,1,2,0,62.382985350000006,88.44520335000001,195.60076628322375
1.051197134409722,2.6840295193055552,108.66763078402782,0.521703559,9,12,1,2,0,58.62273638,83.06088000000003,203.80952603849735
3.865451263819445,3.948371881319445,84.23548190069445,0.5641029997847222,12,12,1,2,0,70.86885067499999,100.24926415000002,158.93544450026343
15.897244531875002,11.330081081180555,30.35453439,1.4430025196805556,15,12,1,2,0,180.2818045,254.99471375,230.51349995495497
25.26599927152778,17.25760707951389,14.875103269444445,2.1862789647222227,18,12,1,2,0,227.98426,323.0561425,277.7862036036036
30.05643513541667,20.223579869791664,6.2104564457638896,2.8925739038194447,21,12,1,2,0,253.26407050000003,359.49411050000003,303.2010805502201
12.12689425451389,11.110303041736117,18.284960754375003,2.384430115763889,0,13,1,3,0,190.02599350000003,269.89266150000003,240.1699034684685
3.892539590138889,6.263609137916667,41.67921516111111,1.8728671774652783,3,13,1,3,0,150.9527075,214.244366,201.44862905405407
1.9509741965972225,2.4497977116666663,102.48099252708334,0.5093230183124999,6,13,1,3,0,35.93293358,50.930297425000006,193.50361230668864
1.1869427426111112,2.299801977569445,110.00684617708336,0.4687002560138888,9,13,1,3,0,34.373970400000005,48.6964205,205.2199762928857
5.223126331597222,5.491046932291667,79.86256421597223,0.7642038934930557,12,13,1,3,0,80.60302775000001,113.9573645,163.9615211775553
15.163052140347224,11.096497383611112,32.78865812152779,1.559335759,15,13,1,3,0,178.02050350000002,251.85053075,228.27257103603608
25.12155438333334,17.63328647256945,14.56135784,2.3437845068750005,18,13,1,3,0,231.544355,328.1183693,281.3142256756757
28.72747966180556,19.750764020069447,8.596391436597221,2.9698029535416666,21,13,1,3,0,250.7642253,355.9568863,301.2104074619848
18.45555161041667,12.515745990902785,5.442765684027779,3.378179193,0,14,1,4,0,244.02859950000004,346.67879750000003,293.68599950450454
9.648149108888887,7.364365830208333,27.88629710416667,3.5345788625000005,3,14,1,4,0,241.65996400000003,343.0649985,291.3387030630631
0.9304900685694444,2.832733661041667,114.18213917152778,0.5716544908472223,6,14,1,4,0,35.58738313,50.426145000000005,209.61735934022607
0.7918811545555555,2.842333608333333,119.71230462430556,0.5113991962916667,9,14,1,4,0,33.85989303,47.9582649,215.44168252985375
5.868042826041667,6.418325851875001,83.41287524,0.8604494746944444,12,14,1,4,0,87.74197250000002,124.01755450000002,167.64759380927293
18.20497995,12.350582082222225,25.821786059027776,1.8483616258333333,15,14,1,4,0,203.6427138,288.0422125,253.66395056306308
27.573484064583333,19.715052986805556,10.008726793819449,2.6931316095833333,18,14,1,4,0,255.00336225,361.296502,304.5861107953181
30.47832795972223,21.491279252430555,5.975904546,3.3025032045833336,21,14,1,4,0,267.5831935,379.7876932500001,314.60366349139656
17.504215283333334,11.17593767402778,26.970481625694443,2.5717085547222225,0,15,1,5,1,193.347336,274.5687438,243.461324
6.964954036,6.861832548958334,49.70452856736112,2.0628159752083337,3,15,1,5,1,166.1044018,235.77767325,216.46382155405405
0.4144767028888889,3.015175728541667,111.8087008888889,0.6289171403472222,6,15,1,5,1,40.145945000000005,56.90878375,207.1176743404255
0.3355320380805556,2.9463921282638887,119.33907883819444,0.5860917576111111,9,15,1,5,1,37.09600615,52.55341630000001,215.0486043083112
5.041086373749999,5.889280491111112,84.48442099027781,0.9115542557430556,12,15,1,5,1,82.02500775000001,115.9901295,164.69573635142257
15.015306356944446,11.193574189583336,34.67420265555556,1.7124559880555557,15,15,1,5,1,180.5287278,255.425681,230.75819867117116
24.645457350694446,17.538068345486113,16.50907326,2.500286178541667,18,15,1,5,1,234.2102735,331.9103568,283.95612689189187
26.715509445138892,19.40077076388889,12.157819430555556,3.036260125694445,21,15,1,5,1,247.387672,351.17106850000005,297.0148100900901
16.528291334722226,9.585760229791669,21.956741498611112,2.529318181736111,0,16,1,6,1,178.42566,253.458429,228.67407747747748
4.746882652847222,5.2591655457638895,53.21153424513889,1.7087979713194446,3,16,1,6,1,129.5198503,183.86854325,189.21889001317177
0.849031575,2.147464334069444,107.25376191736112,0.5957781208263889,6,16,1,6,1,46.01646105,65.23370245000001,202.32045138105053
0.7526422308611112,2.4963662261805557,119.3276668402778,0.6199556018055556,9,16,1,6,1,48.674342325000005,68.95089145,215.03658528922873
5.6832747489583335,5.895553032152779,84.17754464097226,1.0007195975972225,12,16,1,6,1,101.121055,143.01045675000003,174.5556554
15.143448911111111,11.059463363958336,35.12727213819445,1.7710025083333332,15,16,1,6,1,193.31516750000003,273.5221038,243.4294452702703
24.261991653472226,17.181380634444444,15.017492968333332,2.500027026388889,18,16,1,6,1,240.00285750000003,340.0965663,289.6965254504505
23.718121223611114,19.09675443569445,10.973354398125002,3.0422304864583336,21,16,1,6,1,251.89063725000003,357.53923100000003,302.10739020708286
20.660907404861113,9.627487775694446,6.111230033611112,3.297023044583334,0,17,1,0,0,250.0028388,355.12006425000004,299.60641677927924
15.03751897229167,6.534356977361112,16.70395246576389,3.484286681458334,3,17,1,0,0,246.2392835,349.52357825000007,295.8767674324324
2.478735628055556,2.904677621805556,109.5955563743056,0.8037992489722223,6,17,1,0,0,71.94030550000001,102.0367486,204.78680937293888
1.4970365581597218,3.643777547083333,128.27591382569446,0.881523409,9,17,1,0,0,83.93652225000001,118.95704275,224.46080285897608
6.668434275416668,6.993958326736112,87.74882341458337,1.3461771994027778,12,17,1,0,0,144.48315175000002,204.3323643,196.9449360985248
17.22654092638889,11.805271072777778,30.24280541041667,2.2615600840972223,15,17,1,0,0,234.022285,331.057524,283.769832
25.11391541944444,18.51229076569444,10.544416258541668,3.0308028527777777,18,17,1,0,0,267.46601000000004,378.9319082500001,314.5103480992397
25.599328747222224,20.510984731805557,6.562612728680555,3.5659092651388886,21,17,1,0,0,271.24776875000003,384.94016575000006,317.52183265806326
32.70521306111112,11.267566112152776,5.602182771,3.4817569679861116,0,18,1,1,0,231.967127,329.44666125000003,281.7331889189189
21.73459982847223,6.406226166180556,22.982576847222223,3.6223798085416674,3,18,1,1,0,238.70443100000003,338.82468550000004,288.4097964864865
2.771476848680556,3.3438798458333334,117.52275003680558,0.9968420244513888,6,18,1,1,0,69.05141985000002,97.870836,213.13566227280583
1.2735113607708335,3.786025860555555,132.44908110486114,1.0379528461458334,9,18,1,1,0,73.21832350000001,103.73548675000002,228.85594712107715
5.074884334722222,6.196484102569446,103.5249922777778,1.3978436068819446,12,18,1,1,0,115.518137,163.37682900000004,196.1960327163743
14.95586981291667,11.479469051944443,44.35593363541667,2.263840132361111,15,18,1,1,0,208.9354488,295.582651,258.90900326576576
26.31779107708334,17.998471392708336,15.610845092013896,3.0640730939583336,18,18,1,1,0,252.6663195,357.99975750000004,302.72508035414165
31.045137263194444,19.244941355208336,5.297282764861111,3.5874524792361115,21,18,1,1,0,259.00829150000004,367.6126387500001,307.77531015806323
31.97239672569444,7.9258013343055564,20.623599417361113,2.9979909045138893,0,19,1,2,0,207.43816800000005,294.5319195,257.4252115315316
9.922658936944444,3.280419962847222,66.15648787222223,1.3892332894513888,3,19,1,2,0,105.58056460000002,149.74763825000002,176.85824726448894
2.669654873,2.621492816736111,115.8659317861111,0.9714758602986112,6,19,1,2,0,70.76952400000002,100.278353,211.39071539175532
1.6022472304027775,2.0955912143055557,123.99855716597224,0.9038321463402778,9,19,1,2,0,61.1087085,86.57649525000001,219.95592722799205
4.993909834,4.684031734,96.5103712465278,1.2037110700416669,12,19,1,2,0,105.04246375,148.56965375,178.1056942673612
15.72607655791667,11.142303529583335,37.98679331319446,2.0375583059027784,15,19,1,2,0,197.823584,279.84463500000004,247.8972454054054
26.24793327430556,17.902870742361117,16.521677290902783,2.8355010381250003,18,19,1,2,0,246.6137293,349.433945,296.2478397972973
31.084962591666667,20.182440167361115,8.327118282777777,3.431189342291667,21,19,1,2,0,260.39482000000004,369.5819120000001,308.8794284913966
23.412012336805553,11.22679192,4.5304854048125005,3.782467745972223,0,20,1,3,0,276.98212850000004,393.330056,322.0882096
7.170783891736112,5.214335398125001,29.334509900694453,2.8761967631250003,3,20,1,3,0,212.17712950000004,301.16534350000006,262.1214796846847
0.7156718593387708,2.239725591201389,118.6721552,1.1166541978472226,6,20,1,3,0,103.16137825,146.22559175000004,214.346206
0.1093242119697291,1.845979248895833,122.90443987500002,0.8764478950694445,9,20,1,3,0,80.45506,114.0711793,218.80361220877663
6.908972226527778,5.852952799652778,70.01669783,1.2073977541597225,12,20,1,3,0,132.61374700000002,187.403489,190.8163709483667
17.66207016145833,11.563056576458331,22.851753652777777,2.190448412152778,15,20,1,3,0,230.1437758,325.42499849999996,279.9262642567568
25.39723178611111,18.537982966319447,8.705133179166667,3.0345848735416667,18,20,1,3,0,267.6318138,379.1131225,314.6423806972789
27.20640791458334,20.312634613541668,6.464494846,3.622364560694445,21,20,1,3,0,270.3224773,383.624136,316.7850058933574
19.670087813541667,10.087389205833334,5.200461888611112,3.8801274103472223,0,21,1,4,0,273.0283553,387.7395235,318.93974667767105
12.122335018888892,3.5605341284722223,52.04219620347222,2.154142740069444,3,21,1,4,0,155.59687850000003,220.7334605,206.0509606756757
1.4889636295138888,1.572084098618055,109.9736728368056,0.7500484124583334,6,21,1,4,0,89.88619290000001,127.6744735,205.1850384132314
0.8965437131388887,1.6035891791111112,110.3620762368056,0.5747580082708333,9,21,1,4,0,80.59265935000002,114.5697469,205.59410156855057
6.0306013230555555,5.288723462,73.90713569166667,0.8957157802152778,12,21,1,4,0,128.5206545,181.49537525,188.7029722918862
15.368274967986112,11.240910544305557,30.61822227916667,1.742392687777778,15,21,1,4,0,214.28199800000004,302.7412815,264.20738540540543
24.79588466,18.312042761736112,12.869456404097225,2.6299538134722225,18,21,1,4,0,258.842451,366.48441375,307.64324829531813
26.72941469236111,18.684673483680555,18.216427115347223,2.938286344097223,21,21,1,4,0,245.79312625000003,348.6183155,295.43462961711714
29.32344927361111,12.025293540555555,6.560295454027779,3.5593686770833335,0,22,1,5,1,260.3322225,369.6074655,308.82958094237694
14.128106810416668,5.702087461875001,22.836319894791675,3.1559520684027773,3,22,1,5,1,149.6450445,212.01432700000004,199.61019157534247
1.123913645847222,1.6386040707361111,107.80461569791672,0.6478770230625001,6,22,1,5,1,65.27844925,92.6699025,202.9006058946144
1.1324780182916667,1.8482792877986112,109.04243219236116,0.5941396071041668,9,22,1,5,1,65.64703583,93.12780015,204.2042636919548
5.197478241180555,4.649293694791666,83.63540486388891,0.8232162737847223,12,22,1,5,1,105.4415443,148.897623,176.78646647260274
14.12888869388889,10.904028527777776,39.76292442,1.643540499513889,15,22,1,5,1,196.061152,276.7337475,246.1506911711712
22.67337757465278,17.08685465618056,26.89165566597223,2.335823946458334,18,22,1,5,1,231.0411985,327.0122433,280.8156021171171
27.22345882569445,17.881051807986115,23.897677453125,2.7460097826388887,21,22,1,5,1,231.40455800000004,328.2578845,281.17568810810815
23.314261998611112,11.58764536854167,17.196638390555556,3.0174759518750003,0,23,1,6,1,186.96272175,265.29489350000006,237.13422876126128
13.586329051458334,6.743568510486112,32.55656278194444,3.265681565902778,3,23,1,6,1,189.4017825,268.6910713,239.551315990991
1.294381587,2.750602355277777,119.30149815208334,0.6726635944583335,6,23,1,6,1,37.70766335,53.502385825000005,215.00902464953455
0.9581089314999998,2.591929160138889,122.30900262777784,0.5746987927916667,9,23,1,6,1,56.04229225000001,79.66140700000001,218.17650276755325
3.8173591453472224,4.724473288888889,98.66100710763892,0.7490480907291668,12,23,1,6,1,99.55189125,140.660772,183.6520709618056
13.608390848888892,10.850800862222224,49.73581520347224,1.4483442900694443,15,23,1,6,1,184.740388,260.6633278,234.93191603603609
20.132475632986115,15.557686370138889,44.61866544236112,1.9280330635416667,18,23,1,6,1,205.8509233,291.1373833,255.85226628378376
26.744737128472227,18.76848047715278,29.382051844444447,2.6193270745833335,21,23,1,6,1,232.154895,329.15799000000004,281.91926531531533
7.58390265,11.52515979951389,20.39265623791667,2.9332348184027777,0,24,1,0,0,256.902737,364.5719315,306.0986180992397
1.8519321463319445,6.594615615486112,47.81457386319444,2.5792388236805555,3,24,1,0,0,224.94822,319.1020263,274.7775153153153
0.8558473,2.6045692171527786,118.09818163888887,0.6430235400555556,6,24,1,0,0,79.32379700000001,112.556007375,213.74170193882975
0.8721840668333332,2.597538629097222,118.58677969444446,0.5882503358958333,9,24,1,0,0,71.4107625,101.26880715,214.2562892526596
4.329648095208333,4.818086073888889,92.37846438333334,0.7872819053263889,12,24,1,0,0,106.53309275,150.3698403,177.3500689646997
14.596738505902778,10.684034354097223,42.84646127708334,1.576157799027778,15,24,1,0,0,192.919076,272.2956338,243.03692216216217
18.10182457465278,14.229988287569448,44.661219594444454,1.859735281,18,24,1,0,0,201.12783775000003,284.359348,251.17173110360363
18.382336201736113,15.381363834375003,43.307999559027785,1.9812576053472224,21,24,1,0,0,194.5218048,275.328795,244.6252119144144
16.54274468,12.189567585416668,30.357884496527777,2.353981856041667,0,25,1,1,0,198.9429645,282.0246818,249.0065413963964
10.053699667569443,7.692970559166667,34.96397143750001,2.456996114513889,3,25,1,1,0,198.2262783,281.04885900000005,248.29631177927928
1.5245936126944444,2.6507989136805548,118.22605578194444,0.6909722147708333,6,25,1,1,0,68.0823003,96.491976,213.87637789800533
0.9457380080069446,2.210682798819444,122.15618027083336,0.5968759474513889,9,25,1,1,0,67.39128638,95.4451841,218.0155515618351
3.224029313263889,3.902427014305555,105.10426237986114,0.7482936734583334,12,25,1,1,0,91.26839225000002,128.7222234,169.46840063487883
10.48482924,9.247492734861112,62.57915725833336,1.269761923305556,15,25,1,1,0,154.67072950000002,218.0336095,205.1331553603604
20.458769763541664,16.26219794,36.50024458402779,2.065891089305556,18,25,1,1,0,214.15548,302.81779500000005,264.0820072072072
27.099448706944447,18.48579561840278,24.80161351111111,2.717070219305556,21,25,1,1,0,234.30688925000004,332.02264025000005,284.0518722297298
22.05175901493056,11.357203353611112,22.828667115625,2.742929792361111,0,26,1,2,0,221.280276,313.5983218,271.14261585585587
13.868111993750002,7.456416961388889,36.93111094166667,2.8374798520833333,3,26,1,2,0,216.2423655,306.44591425000004,266.1500919
1.865776878826389,3.638043961805556,115.80263559375,0.7088416722430556,6,26,1,2,0,84.44440725,119.75456675000002,211.3240523806516
1.265165412631944,2.8613888644444443,121.74454464375002,0.6414317015555556,9,26,1,2,0,79.6838,112.89730585,217.58202042267288
4.827880639652778,5.472501381666667,94.13974185486114,0.9266710371527778,12,26,1,2,0,115.4740738,161.71993075000003,181.9665923472076
13.661630311875,10.56981076,47.267019688194445,1.540258820138889,15,26,1,2,0,185.3332758,260.0859975,235.51946245495495
20.373362797569445,15.60587580465278,34.468674299305555,2.085372901,18,26,1,2,0,215.73385575000003,304.017903,265.6461633558559
24.33172151180556,17.856763358680556,24.855105075694446,2.592846688541667,21,26,1,2,0,228.59143125000003,323.1686343,278.3879048423424
25.964240322222224,11.928440229027778,12.482531494027777,3.0783364222916676,0,27,1,3,0,246.114505,348.6137463,295.7531130630631
17.046151472291665,7.271764578750001,32.97539365069446,3.1857262650694453,3,27,1,3,0,238.16244200000003,337.44838575000006,287.8726902702703
1.8539765290277772,3.1573265354166673,121.21701516944448,0.7954415796250001,6,27,1,3,0,78.4773514,110.8690905,217.02643086994684
1.3512298136458336,2.5524387398611115,124.80166682569444,0.696675417,9,27,1,3,0,83.3790321,117.61304625,220.80175548663564
4.1685663561111115,4.554416805069443,98.3993760652778,0.8615990912569444,12,27,1,3,0,102.6178335,143.8588244,182.9773382736111
14.189611065972224,10.47791861034722,42.51271594791668,1.5897913446527785,15,27,1,3,0,183.7760313,258.568149,233.97624718468467
23.008618169444446,16.27033536041667,26.537033206250005,2.3252392795138888,18,27,1,3,0,228.10709075000003,322.1532808,277.9079277702703
29.716544423611115,18.810486734375004,13.712564474583331,3.006985807291666,21,27,1,3,0,247.03348775000003,349.86352800000003,296.6638166891892
27.586683473611117,11.588902899097222,11.768459601597224,3.2006296593055557,0,28,1,4,0,255.5352573,361.96153,305.00966863845537
15.855738738194448,5.070203953402778,32.14903631527779,2.9732735112500004,3,28,1,4,0,225.874271,319.94733750000006,275.6952235135135
